STANDARD_CACHE_SIZE,LOWER_CACHE_SIZE,HIGHER_CACHE_SIZE,STANDARD_PAGE_SIZE,LOWER_PAGE_SIZE,HIGHER_PAGE_SIZE,HIGHEST_PAGE_SIZE,SECURE_DELETE_TRUE,SECURE_DELETE_FALSE,SECURE_DELETE_FAST,TEMP_STORE_DEFAULT,TEMP_STORE_FILE,TEMP_STORE_MEMORY,SHARED_CACHE_TRUE,SHARED_CACHE_FALSE,READ_UNCOMMITED_TRUE,READ_UNCOMMITED_FALSE,FULLSYNC_TRUE,FULLSYNC_FALSE,TRANSACTION_MODE_DEFERRED,TRANSACTION_MODE_IMMEDIATE,TRANSACTION_MODE_EXCLUSIVE,$<TPS
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,47.68999999999997
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,55.12999999999997
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,59.43999999999997
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,54.95999999999998
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,52.50999999999996
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,46.95999999999998
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,47.079999999999984
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,48.97999999999996
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,43.92999999999998
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,50.089999999999975
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,45.92999999999998
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,59.51999999999998
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,55.23999999999998
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,61.97999999999996
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,58.68999999999997
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,57.119999999999976
0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,58.329999999999984
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,51.099999999999966
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,46.90999999999997
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,51.21999999999997
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,54.69999999999996
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,68.90999999999997
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,52.95999999999998
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,39.64999999999998
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,49.73999999999998
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,51.069999999999965
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,58.809999999999974
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,46.89999999999998
0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,41.93999999999997
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,46.139999999999986
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,40.539999999999964
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,34.29999999999998
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,38.97999999999996
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,39.17999999999998
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,66.53999999999996
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,50.619999999999976
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,38.29999999999998
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,35.809999999999974
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,38.829999999999984
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,44.43999999999997
0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,46.64999999999998
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,47.17999999999998
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,43.639999999999986
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,45.589999999999975
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,45.139999999999986
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,41.22999999999996
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,35.619999999999976
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,44.579999999999984
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,56.309999999999974
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,53.119999999999976
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,50.04999999999998
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,43.02999999999997
0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,39.37999999999997
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,42.569999999999965
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,52.54999999999998
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,47.369999999999976
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,56.37999999999997
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,28.25
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,53.539999999999964
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,59.65999999999997
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,40.48999999999998
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,43.95999999999998
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,37.90999999999997
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,50.16999999999996
0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,58.319999999999965
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,53.889999999999986
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,33.309999999999974
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,31.529999999999973
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,53.67999999999998
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,46.79999999999998
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,52.609999999999985
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,46.339999999999975
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,44.73999999999998
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,49.059999999999974
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,51.67999999999998
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,43.65999999999997
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,44.579999999999984
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,58.079999999999984
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,60.859999999999985
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,64.73999999999998
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,59.109999999999985
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,64.98999999999998
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,43.71999999999997
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,44.96999999999997
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,39.96999999999997
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,46.15999999999997
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,63.66999999999996
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,78.70999999999998
0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,76.79999999999998
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,66.55999999999997
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,54.75999999999996
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,44.109999999999985
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,49.849999999999966
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,58.21999999999997
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,46.389999999999986
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,49.059999999999974
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,39.39999999999998
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,32.789999999999964
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,47.16999999999996
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,40.569999999999965
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,43.329999999999984
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,48.039999999999964
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,59.64999999999998
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,46.339999999999975
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,48.97999999999996
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,61.369999999999976
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,41.819999999999965
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,37.90999999999997
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,57.19999999999996
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,62.00999999999996
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,74.75999999999996
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,55.079999999999984
0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,40.589999999999975
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,56.119999999999976
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,48.12999999999997
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,44.70999999999998
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,67.48999999999998
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,52.139999999999986
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,50.21999999999997
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,39.359999999999985
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,43.70999999999998
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,44.51999999999998
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,46.40999999999997
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,60.16999999999996
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,51.539999999999964
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,36.64999999999998
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,50.889999999999986
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,39.87999999999997
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,46.75999999999996
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,42.539999999999964
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,55.109999999999985
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,39.889999999999986
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,37.45999999999998
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,47.75999999999996
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,48.96999999999997
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,47.50999999999996
0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,49.889999999999986
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,48.289999999999964
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,45.50999999999996
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,51.73999999999998
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,48.70999999999998
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,47.569999999999965
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,42.119999999999976
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,38.90999999999997
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,53.49999999999997
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,57.72999999999996
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,46.25999999999996
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,36.99999999999997
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,35.39999999999998
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,37.17999999999998
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,37.97999999999996
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,57.829999999999984
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,54.74999999999997
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,47.139999999999986
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,54.119999999999976
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,44.849999999999966
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,48.73999999999998
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,41.889999999999986
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,38.95999999999998
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,41.109999999999985
0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,39.68999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,43.21999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,38.02999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,46.539999999999964
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,43.17999999999998
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,44.079999999999984
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,55.71999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,44.46999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,44.099999999999966
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,36.87999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,41.869999999999976
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,42.46999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,44.47999999999996
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,49.65999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,57.67999999999998
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,48.93999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,36.43999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,34.77999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,49.139999999999986
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,51.49999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,63.18999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,64.29999999999998
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,71.49999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,47.37999999999997
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,34.319999999999965
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,48.62999999999997
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,49.97999999999996
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,46.89999999999998
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,34.109999999999985
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,12.75
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,44.21999999999997
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,42.92999999999998
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,64.25999999999996
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,43.23999999999998
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,43.95999999999998
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,42.139999999999986
0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,49.45999999999998
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,41.02999999999997
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,46.65999999999997
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,47.559999999999974
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,48.829999999999984
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,40.15999999999997
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,38.359999999999985
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,47.19999999999996
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,46.289999999999964
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,43.49999999999997
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,51.26999999999998
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,43.68999999999997
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,37.099999999999966
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,52.54999999999998
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,65.55999999999997
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,49.039999999999964
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,44.70999999999998
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,43.37999999999997
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,43.62999999999997
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,40.41999999999996
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,53.73999999999998
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,51.50999999999996
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,52.859999999999985
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,47.289999999999964
0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,43.339999999999975
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,50.64999999999998
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,51.98999999999998
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,48.069999999999965
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,51.96999999999997
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,40.389999999999986
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,46.24999999999997
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,44.16999999999996
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,45.599999999999966
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,53.599999999999966
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,51.71999999999997
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,52.21999999999997
0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,43.92999999999998
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,43.47999999999996
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,48.539999999999964
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,38.619999999999976
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,53.04999999999998
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,61.91999999999996
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,43.51999999999998
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,46.42999999999998
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,46.39999999999998
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,46.069999999999965
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,42.15999999999997
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,50.16999999999996
0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,53.389999999999986
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,39.14999999999998
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,43.75999999999996
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,54.74999999999997
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,38.359999999999985
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,50.94999999999996
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,45.69999999999996
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,51.98999999999998
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,51.619999999999976
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,47.92999999999998
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,46.27999999999997
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,45.889999999999986
0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,43.67999999999998
0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,50.37999999999997
0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,47.559999999999974
0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,49.69999999999996
0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,48.289999999999964
0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,42.93999999999997
